audio-00001.wav|Солодких сні в місці спав. Колекція морських вузлів містра Крапса. Ого, ці нитучки тут не має бути.
audio-00002.wav|недоумковатий равлик не зрівняється з вищим губчастим мозком.
audio-00003.wav|Але це класна ідея, Сквідварде! Ражай, що ти ставиш Красьні Крабз на перше місце!
audio-00004.wav|Не хвилюйтеся, я навчив його всього, що знав сам.
audio-00005.wav|Але, містер Акрапс, ми зі Сквідвардом ще не напрацювалися. Правда, Сквідварде?
audio-00006.wav|Я в них новшикарні штани!
audio-00007.wav|Почнімо, вдихнемо, літаю цього краба!
audio-00008.wav|Вибачте, мистер Крабс і мистер Спав, насолоджуйтесь побаченням!
audio-00009.wav|У коробці привить! На сходах привить! У цьому смітті привить!
audio-00010.wav|Отже, коли ви прийдете наступного разу.
audio-00011.wav|Вітсь, Квітварде! Бачу, ти граєш з морськими монстрами. Як тобі мій бульбашковий зоопарк?
audio-00012.wav|Ти точно не дзвонив горішку? Алло? Алло? Поганий сигнал. Жодного горішка.
audio-00013.wav|Я ніяк не можу перестати гристи ніфті!
audio-00014.wav|Вибач, що так вийшло, Чамі. Можете і на Містер Крабс, але ми можемо бути друзями.
audio-00015.wav|Що це за місце? І чому ви тут?
audio-00016.wav|Патріку, я не можу відучитись гристи ніхті!
audio-00017.wav|Мм, Патрику, саме так, я й уявляв рукавичну в'язненню!
audio-00018.wav|Стій! Зачекай малі! Поправся!
audio-00019.wav|Прошу вас, війде! Ви зіпсуйте враження про красній граф!
audio-00020.wav|Що ж, якщо Патрік краще, як Сквідвард, ти міг би бути краще, як Патрік.
audio-00021.wav|Ну, що, ви які? Готуйтеся до бою!
audio-00022.wav|Луї! О, де ти сховався! Хороший Раблочок! Луї! Ні, ні, ні!
audio-00023.wav|Це не так! Я знаю високу кухню! Я якось зробив краб з бургер з трьома булочками.
audio-00024.wav|А коли він приходить до цьами, то майже нічого не пам'ятає. Дружа, тобі вже краще? Розкажи, що ти пам'ятаєш.
audio-00025.wav|Але як же Крабсбургер!
audio-00026.wav|Ах, хвани! Мої схимочки!
audio-00027.wav|Не хвилюйтеся, мистер Крабс, я наступлю ноглою у вашу спальню.
audio-00028.wav|Зазарну про всякий випадок Ооо, яка гарненька Ооо, о північний карагаб
audio-00029.wav|І лови квілю!
audio-00030.wav|Так, мистер Краб зуперет! І забудьте про кліп! Ніж до помиї! Тільки помиї!
audio-00031.wav|Патріку це був лише робот. Хух, а я подумав, що ми у халепі.
audio-00032.wav|Мистер Крабс! Що з вами? Охо, розмовляйте земною!
audio-00033.wav|Так довірце мені. О, як! А твої подушки набиті жаками, а футболка в тебе напиворить!
audio-00034.wav|Хіба двері були причинені? А що, як грабіжник там?
audio-00035.wav|Патріку, просто заспокойся, глибоко вдихни і віддай мені голову!
audio-00036.wav|Я ще зцілийся. Ура! Дякую, Лікарю!
audio-00037.wav|Я друге краб з бургером почастую, бо завжди ним він власо так смакує. Це тобі, Патріку.
audio-00038.wav|Отже, прийшов час активних дій! Я маю допомогти другу! Я змушу замовкнути кожен звіночок у цьому місті! Починаємо!
audio-00039.wav|Ну от, я здумав. Застосуємо жорсткі методи.
audio-00040.wav|Та любить Аешню? Жах! Зрозумів!
audio-00041.wav|Мистер Крапс, визову насу!
audio-00042.wav|Я збирався запитати те саме!
audio-00043.wav|Доброго дня, мистець Павл. Мистець Крапс просив допомогти з безкоштовною вечерю.
audio-00044.wav|Ооо, отже в чомусь. Я нічого генький, так?
audio-00045.wav|Домовились, мистер Крапс. Мірос на замок!
audio-00046.wav|Оооо! Отразу видно, тискіка чогось круто! З грілами порися!
audio-00047.wav|Я заберу її з квідварде. Дай мені, ти маєш обійняти мене?
audio-00048.wav|Я вимкну тривогу. Годі порушити закону!
audio-00049.wav|Парашути міхури. Ось вона! Три смертельні випробування!
audio-00050.wav|Ти теж, але попри все й досі симпатичний.
audio-00051.wav|Слухаюся, мистер Ослабс, більше не буду мистер Ослабс, вибачте!
audio-00052.wav|Привіток! Що таке, Манюня робить у тюрмі?
audio-00053.wav|Йй, а де план ктуан?
audio-00054.wav|Ти правий! Я навіть не думаю про те, щоб гристи. Ніхтє!
audio-00055.wav|Так, я краб з бургеромет! Немає за що! Немає? Вони скінчилися! Отже, треба зробити ще!
audio-00056.wav|Сквідвард, это правий! Адже мистер Краб зрос станув тільки в середині!
audio-00057.wav|Його можна перемогти лише любов'ю.
audio-00058.wav|Класно, що ти без кисток, дружа! Хто із хочів листів Ді Містер Крапса?
audio-00059.wav|Ти був правий руб, це було прекрасно!
audio-00060.wav|Що польця воляти? Сосід, губ, кабаб
audio-00061.wav|О, вибач, Планктоне, ти прийшов по допомогу, а я підвів тебе!
audio-00062.wav|Підходьте і подивіться на наших тварин!
audio-00063.wav|Ху-ху, містер Слаб, ви ж знаєте, що я не можу подати Слабсбургер, поки він не приготовлений як треба?
audio-00064.wav|А дже, ваш крабсбургер отимний ченезнайомка.
audio-00065.wav|Вивийся! Це друг сенди французи! Ви-ві-ві!
audio-00066.wav|Прощавай безводний світ! Я тебе не забуду!
audio-00067.wav|У моєї подруги Сені є таке. Це називається дерева.
audio-00068.wav|Ну то вперед! Дивіться. Ваші серветки, сааар!
audio-00069.wav|Ніякий ти не мистер Краб. Мистер Краб знаважливі зустрічі і сказав не відчиняти двері нікому.
audio-00070.wav|Ваше замовлення, шановний. Місію виконано. Краще пізно ніж ніколи.
audio-00071.wav|Ух ти, Гері! І сам зробив для мене сачок для медуз?
audio-00072.wav|Я обіцяю більше ніколи не грести нєхтє.
audio-00073.wav|Але ми, ви можете зробити замовлення хоч зараз!
audio-00074.wav|З радістю, але боюсь запізнитися на свою роботу. Я впевнений, що ти впорешся з Морозовом самостійно. Тіна!
audio-00075.wav|Ресторан Трасти Слаб? Звучить знайомо!
audio-00076.wav|Не хвилюйтесь, мистер Крабство, ждемо у надійних руках!
audio-00077.wav|Навіть треба було назвати табелогізою.
audio-00078.wav|Це глухий ку. Моя робота в забігай, Лівці.
audio-00079.wav|Патріка, в нього був тяжкий день. Просто треба йому нагадати, що робить його ним.
audio-00080.wav|Але Патрику, ти мій найкращий співдружбій!
audio-00081.wav|Великий, смачненький, НІХТИКИЙ!
audio-00082.wav|Знаю ви чудові батьки, але не варто було дзвонити в дві ночі щоразу, коли Патріку час митися.
audio-00083.wav|Вибачте, сир, ми думали ви розплавилися і повернули вас до життя чамом. Будь-хто так вчинив би.
audio-00084.wav|Від твоого головного фаната. У мене є фанат.
audio-00085.wav|Це наче примусове вечірка з ночівлею. І нас усіх запрошено!
audio-00086.wav|Думаю, Сквідверт не образиться, якщо я продам кілька бургерів у його секторі.
audio-00087.wav|Стій на місці! Ми йдемо!
audio-00088.wav|Ти надумала ще б гуляти самому? Ей, Патрику, нам треба...
audio-00089.wav|Луї? Де Луї? Ти не хотів заважати мені прибирати? Ти захищав своїх милих маляток!
audio-00090.wav|А в мене теж є для вас подарунок!
audio-00091.wav|Де це я? Планктон!
audio-00092.wav|Здається, в мене з'явилися шкідлива звичка.
audio-00093.wav|А що це? У, це курьери що заблукали! Давай, но...
audio-00094.wav|Містер Крабс, а ви впустили. Патрік Потішний! Патрік Потішний!
audio-00095.wav|Сквідварда, ти такий мужній!
audio-00096.wav|Ооо, а можна мені подзвонити? Можна, можна, можна!
audio-00097.wav|Треба перевертати котлету за годинниковою стрілкою, тому що...
audio-00098.wav|Він був маленьким, зеленим і... Голосним!
audio-00099.wav|Слабсбургер дуже смачний, немає страви смачнішої в світі, ніж соковий тий слабсбургер діти. Який він класний!
audio-00100.wav|От тепер ти думаєш, хе мерно? Так, дивись, вулиця Шалена.
audio-00101.wav|Тепер вони надто гарні собі грести.
audio-00102.wav|От би мені бути таким бодьорим. Здається, я десь забув ключі.
audio-00103.wav|Не бійтесь, мистер Крапс, я стану найкращим босом в історії Красти Крапса. Таким як ви, мистер Крапс!
audio-00104.wav|Я впори все місі спав. Почитати вам туфлі.
audio-00105.wav|Кляті малюзки! Що ж тепер робити?
audio-00106.wav|Здається, миссис Пав! Привіт, миссис Пааав!
audio-00107.wav|Зберись, Патріку! Неба йти за малим утікачем!
audio-00108.wav|Самозванці, які видають себе за містера Крапса, не проникнуть у цей дім, поки ми тут.
audio-00109.wav|Чудовий спосіб знайти 30 000 друзьок! Ти згоден зі мною, а? О? О? Скажи!
audio-00110.wav|На цих поличках ходити складніше ніж на підборах.
audio-00111.wav|Жодних, але нам треба більше тварин!
audio-00112.wav|Ого! Так захопливо! Цікаво, куди ми їдемо?
audio-00113.wav|О, мистер Крафтс, смачна калюшка, його, його більше немає!
audio-00114.wav|Мабуть, містер Крапса зламався кондиціонер. Йому може бути там некомфортно!
audio-00115.wav|О, місче Слови-горішок! Алло! Селухаю!
audio-00116.wav|Ця пісня нагадала мені, як я носив рукавиці ще дитям. Це було тепло і затишно і макро.
audio-00117.wav|Майже готово. Залишилось тільки почистити старий ліктар.
audio-00118.wav|Це місце чудове, але як би ж хоч трішки приглушити сморід.
audio-00119.wav|У мене є трейлер, а в ньому багато їжі та ковдри.
audio-00120.wav|Радіку! Що ти робиш з нашим улюбленим героєм?
audio-00121.wav|О, сквідварде, може понюхаємося і зупинимо троянди?
audio-00122.wav|Бідолашна морська зіручка! От що, друже, завтра я піду на роботу з тобою!
audio-00123.wav|але я хотів провести весь день з тобою вдвох!
audio-00124.wav|О, Патріку, все йде чудово! Хто це?
audio-00125.wav|Спій, Берде! Я й не знав, що ти любиш відплив!
audio-00126.wav|Це родзинка, це гостільця. Даю 10 баксів.
audio-00127.wav|Вуаля! Ось і моя рок-група! Чистюля і його чистельники! Чи правильно я все під'єднав?
audio-00128.wav|Сер Сквідвард, ви на паравершені варки на коні!
audio-00129.wav|Наші перші таринки!
audio-00130.wav|Я наче зайшов у ворота чарівного царства!
audio-00131.wav|Я й нового кухаря найняв, адже я тепер бос, правильно? Так зробили біви!
audio-00132.wav|А ще я живу в найкращому місці в усьому світі – Бекині Ботом.
audio-00133.wav|Ну от все під контролем, мистер Крац. Гарантую!
audio-00134.wav|Патрико, ти з'явуся нашу воду!
audio-00135.wav|Гей, скідарда, мені здається це химерне бухання не працює!
audio-00136.wav|Але там була прямка!
audio-00137.wav|Добре, баблбаз, ми приймаємо виклик!
audio-00138.wav|Хіба не чудово? Усе так, як ви і залишили. Щойно з'являлася проблема, я запитував себе, а що зробив би містер Крабш, який робив так само?
audio-00139.wav|Вигадливі образи — найкраща частина грі.
audio-00140.wav|Дучи катися багаті і усіх паралікати.
audio-00141.wav|Обожнє прибирання! Фу, тут потрібне генеральне прибирання.
audio-00142.wav|Я читав про це місце Патріку. Це скрип части джунгелі.
audio-00143.wav|Тепла шкарпетка, щойна сушилки!
audio-00144.wav|Він тимой до шкарпетку буха жулоба!
audio-00145.wav|Сподіваюся, що встигну насолодитися всім-всім!
audio-00146.wav|Мені просто треба тримати нікті, якнайдалі, від свого рота.
audio-00147.wav|Що сталося, сэр? Привіт, Планктона! Не хвилюйтесь, сэр. Не має такої катастрофи, в якій я не побував би.
audio-00148.wav|Я перевірую все! Жодних слідів грабіжника! Спальня мистера Крапса!
audio-00149.wav|А, це він! Малюча, повернися! Я приберіг тобі щора!
audio-00150.wav|А знаєш, ти просто щось!
audio-00151.wav|Ой-ой, здається тут пахнеет!
audio-00152.wav|Негайно поверніть замовлення кур'єру Красті Крапса!
audio-00153.wav|Равлик, привіт! Ти не привіт, ти просто бездомний равлик. Я назову тебе Луї. Луї з маяка.
audio-00154.wav|Ооо, дивись, вони граються камінь, ножиці, папір!
audio-00155.wav|О, подивись на них, Патріку! Вони щасливі і здорові! О, поглянь, Патріку! Бульбашкова кубка!
audio-00156.wav|Мені просто треба було вдихнути свіжої води.
audio-00157.wav|І раз, траляля, і два, траляля, і три!
audio-00158.wav|Я забав сир! Патріку допоможи!
audio-00159.wav|Привіт, містер Акрапс. Коли не спиться, я приходжу сюди, щоб бути ближчим до формули. Так спокійніше.
audio-00160.wav|Я не думаю, що зможу приготувати таке містер Крабс, але я можу приготувати дещо інше, ви навіть не помітите різниці.
audio-00161.wav|Коли у Патріка трапляються напади, желемедузи масти на пузо. Ось єдиний спосіб його заспокоїти.
audio-00162.wav|Отак, подивимося, що ти утнаєш зараз! Пре, твої нігті! Вони такі прекрасні!
audio-00163.wav|Прощай, Сквідварде. Прощай бікені ботом. Я заберу гикавку туди, де вона нікому не нашкодна.
audio-00164.wav|Будь вашкові зверята, зараз зробимо вам вольєр!
audio-00165.wav|Великі бульбашкові слони мало нелуснуть від веселостів!
audio-00166.wav|Це владне проблемо. У, навіть не здумай. Не здумай! Не здумай!!!
audio-00167.wav|Лугі, тобі краще погратися тут, маленький, так безпечніше.
audio-00168.wav|Ура, Патріку! Бачиш, малюче? Усе буде просто...
audio-00169.wav|Що за монстра утримують рибічий народ у В'язнеїці? Риби такі красиві!
audio-00170.wav|Я маю ближче роздивитися цю чарівну лопатку!
audio-00171.wav|О, ще одна шишка на палець, це як гарно!
audio-00172.wav|Побаченьку! Аааа! Невже кокання теж зникне!
audio-00173.wav|Ти волаєш як Містер Краб з грабіжнику, але ти ані трохи до нього не схожий.
audio-00174.wav|Дивися, Патріку, уявімо, що грабіжник відчинив ці двері і бам! Подушка падає йому на голову.
audio-00175.wav|Підійди, Сенді, бо ще підхопиш жахливу гейкавку!
audio-00176.wav|Наче грабіжників немає. А пахне мистером Крапсом. Ууу, недивно.
audio-00177.wav|Таке закарбовується у серці, правда, мистери Крабз?
audio-00178.wav|Я не можу припинити, припинити, припинити гри з тенігті, не знаю, що робити!
audio-00179.wav|Бабел Басхінув нам виклик, і тепер нам треба зробити його квачом. І на це в нас є три спроби, точніше три випробування.
audio-00180.wav|Прошу, три варіанти з трави а-ля губка-боб. І секретний інгредієнт – це крабсбургер.
audio-00181.wav|Нахвилюйся, дивись-я, хто живе в ананасі на дні!
audio-00182.wav|«Мій сэнсалат часая particip ukраїн smallkット àушка виде»
audio-00183.wav|Місяця, че ви почить морське тигре? Лоскотно!
audio-00184.wav|Ось іще дерево. І ще одно дерево. Слідувати за деревом і спрацьовує. Дерево, дерево, дерево, дерево.
audio-00185.wav|По майму вийшла дуже непогано!
audio-00186.wav|І тепер у тебе не буде нападів, друже. Патріку.
audio-00187.wav|Звідси вам буде краще видно мій талант боса!
audio-00188.wav|О! А куди подівся Сквідвард? Добре!
audio-00189.wav|Де це я? Добре, просто почекаю, поки мене знайде Перл.
audio-00190.wav|Щоб передати природний букет помихів, я використав наповнений з лодка «Раблика».
audio-00191.wav|Буй тут і на заважа... АААЙ!!! Вибач, Луги. Ти почекаєш зовні.
audio-00192.wav|Ой, це було так смачно! Мені подобається їжа на сусі!
audio-00193.wav|Це ти, Санта-Клаус? Тут ніхто не дзвонить!
audio-00194.wav|Чому б нам не провести старого вокера додому, Патіку?
audio-00195.wav|Я все ще не ступив у спальню на Гояю. Мабуть, піцу принесли.
audio-00196.wav|Отже, містер Крабс, останнє запитання. Що ви любите більше? Гроші чи печиво?
audio-00197.wav|Поверни цих звірів, Патріку! Швидше!
audio-00198.wav|Сердський відмаркувальщик!
audio-00199.wav|Особливо твоїм, Сквідварде. Прошу про одне. Пам'ятайте мене таким, яким я був. Сповненим життя!
audio-00200.wav|Морячка, хитрість? Ах, добре, давайте!
audio-00201.wav|Сховай руки за спину, тепер ними буду я!
audio-00202.wav|Ей, Тимі, я знайшов тим ячк і твою сестру.
audio-00203.wav|Слухай, Патріку, ти міг би підвищити температуру десь на півградуса?
audio-00204.wav|Це замовлення власність Красті Крепса, допоки його не вручили замовнику.
audio-00205.wav|Заради мого друга Патрика. Я все зробив. Я знешкодив усі дзвіночки у місті.
audio-00206.wav|Гімната? Відпочинку? Я й не знав, що у нас таке є!
audio-00207.wav|Я не можу цього допустити, Містер Крабс. Ви мені ще подякуєте!
audio-00208.wav|Я підготувався, мистер Храбз!
audio-00209.wav|О, захвате друзі! Як вам звук? Подобається?
audio-00210.wav|Ні, ми не можемо покинути всіх цих рибок!
audio-00211.wav|О, мистера Крабс, це було так весело! А наступна перерва вже через двадцять років!
audio-00212.wav|Прістрасний роботодавець, а може хитрій самозвенець?
audio-00213.wav|Ну, якщо я хочу бути босом, як Містер Крабс...
audio-00214.wav|Когляд на годиннику
audio-00215.wav|Ой, дякую, друзі мої! Завдяки вам це найкращий день народження в моєму житті!
audio-00216.wav|А! Отакий клепі я ще не бував!
audio-00217.wav|Припинай, Патріку, це лише робот. Вони всі роботи. Усі окрім нас.
audio-00218.wav|О, містер Крафс, я ніколи раніше не готував помиї. Я навіть не знаю складників.
audio-00219.wav|Звіль врятували нам життя!
audio-00220.wav|Не хвилюйся, Перл, о розігрош відбудеться. Тільки треба знайти ваш дім. Опишем місце, де він розташований.
audio-00221.wav|Дійте за тим, чому нам! Жодних проблем, шановний!
audio-00222.wav|Сподіваюся вам, сподобаєте!
audio-00223.wav|Патріку, зараз ж вітай цей періх! Поганий, Патрік. Поганий! Пожуй краще оце.
audio-00224.wav|Ні, Патріку! Ми це обговорювали! Запам'ятай! Булка, котлета, сир, охірок, цибуля, томат, булка! Не булка, котлета, сир, цибуля, охірок, томат, булка!
audio-00225.wav|О, чудова ідея, Гері. Прогулянка допоможе відволіктися.
audio-00226.wav|Ласкаво просимо в бульбашковий зефар, де вхід сплачується у змішкою.
audio-00227.wav|А, алло, Красти Кухня? Здається це... Звіночки на санях!
audio-00228.wav|Тоооо, де ти житимеш, доки не знайдеш новий дім, Сквідварде? У мене чи у Патріка?
audio-00229.wav|Ой, він вибрав мене! Я заголовного!
audio-00230.wav|Яка жеслон? Аж жерафа? Амаф покаже?
audio-00231.wav|От седей народження! Пляжні жерафи, пирогові дракони і боби! Так, Орти, дізнатися, що буде далі!
audio-00232.wav|І пам'ятаю Сквідварда, треба усміхатись. Ось, спробуй один зі старих тренажерів мистера Крапса.
audio-00233.wav|Мистер Крабс, я мій гвища!
audio-00234.wav|Я запросто відучуся грести нігде!
audio-00235.wav|Здається, я нагодував усю секцію.
audio-00236.wav|Хей, не до тебе! Вас ошукали, грошиків не дали!
audio-00237.wav|Я не можу вистрілити в рукавичку, вона ж вирушиться!
audio-00238.wav|Це було так весело! Я міг би повторити це мільйон трильйонів бахателіончиків трильйонів разів!
audio-00239.wav|Консервований Крабсбургер. Найкраща приманка. Луї! Луї! Луї!
audio-00240.wav|Ви любите це? Свіже? О, я не розумію, мистер Крабс.
audio-00241.wav|Я візьму по одній для кожної подружки.
audio-00242.wav|Привіт! Я тут хто? Може треба спитати догоре дрігом.
audio-00243.wav|Веселіщина закінчується, так, сквіта?
audio-00244.wav|Офіцери! Він не хотів вбивати рукавицю, він просто не знає свою силу і свого відображення. Не знаю, як він голеться.
audio-00245.wav|Верхній повер, ваші бургери! Крабсбургер для Гері!
audio-00246.wav|Тима і Лігарню не набезпечені. Наказжень тут не ті.
audio-00247.wav|О, я не покупець. Я приніс замовлення з Крабі Креста.
audio-00248.wav|Хм, ми з тобою чогось не врахували. Невеличкий розряд не завадить. Іскра життя!
audio-00249.wav|Я думав це день мого народження, а не мій останній день.
audio-00250.wav|Патрику, це твій камінь! Я чекав на тебе, як перший робочий день!
audio-00251.wav|Послухай, Планктоне, ненависть не допоможе здолати такого монстра.
audio-00252.wav|Королі концертик ми розалучені як булочки!
audio-00253.wav|І гарячі крабсбургери всім! Часу негай спіши та копляй!
audio-00254.wav|Дурне запитання. Щас ти? Мій роботяще й дороже.
audio-00255.wav|Співарди! Не забудь привезти його назад!
audio-00256.wav|Ні, Сквідварде, мистер Краб, стеж тут!
audio-00257.wav|Три смертельні випробування! У мене з собою! Де ж вона? Ворожниче!
audio-00258.wav|Кхе, сквідварде, я ніколи не гризу ніхті!
audio-00259.wav|Думаю, це колись була... Кокорудза!
audio-00260.wav|Я піду добровільно. Я почуваюся добре, але не можу ризикувати здоров'ям друзів.
audio-00261.wav|Назвамо це м'яке правосуддя.
audio-00262.wav|Це все сила дружби!
audio-00263.wav|Стережіться дзвон і бікіні ботом! Губка боб змусить мовчати все, що дзвенить, дзеленчить, брешчить і дзеленкає!
audio-00264.wav|Хвилиночку. Я не можу з'їсти арахіс. Це щасливий горішок.
audio-00265.wav|Так, ви готові до побачення з миссі Спав?
audio-00266.wav|Я ж казав, що з тобою вийду паршу класний, Патрік!
audio-00267.wav|Щиро обіняти. Ну, от і все. Іди до мене, гідька бочко.
audio-00268.wav|Ніколи не виходь з автобусу Патріку! Ніколи не виходь з нього!
audio-00269.wav|Заради мого друга Патрика!
audio-00270.wav|Панцер жив нормі? Може, якщо набити його органами, війно живе!
audio-00271.wav|Я обожнює аттракціони у рукавичковому світі!
audio-00272.wav|Монетка? Вона такої ж температури, що і мистер Крабс. Треба її повернути йому.
audio-00273.wav|Аратіс! Счастливий горішок! Тепер я з голоду не помру. Ура! Я вийжу!
audio-00274.wav|А? Загублю штани? Могі штани? Це чудова ідея!
audio-00275.wav|Дружа, є ідея! Хочеш поїхати зі мною на автобусну екскурсію?
audio-00276.wav|Містери Крабз, перемога! Ви врятували секретну формулу!
audio-00277.wav|Але ми ще не доставили замовлення! Істребраль!
audio-00278.wav|Ось цьому має купривит. Як у моєму тостері.
audio-00279.wav|Не знаю, містер Крабз не наказував сумніватися в його наказах. Почекаю, поки він мене випустить.
audio-00280.wav|Я закінчу все сам. Повертаєшся до плити.
audio-00281.wav|План ТО! Ми хочемо купити одну велику діжку чаму!
audio-00282.wav|Мені і заборонили відчиняти двері. Просунь піцу, в отер для пошти.
audio-00283.wav|Ні, мистер Крабс, планктон крихітний. Він шукатиме формулов поми як вічність. Ви можете дістатися до найпершим, але треба їсти швидко як вітер.
audio-00284.wav|Ця вам сподобається, адже зроблена з добрих побажань та любові.
audio-00285.wav|Ого! У цьому безводному світі на Темескрі з чекають сюрпризи!
audio-00286.wav|Не дякуй! Мені досить того, що моя жертвовність залишиться в пам'яті не завжди.
audio-00287.wav|Скажи, Сквітвард, що ти думаєш про свого нового протежу?
audio-00288.wav|Схоже, грабіжник не заспокодився. Розставимо пастки.
audio-00289.wav|Моє серце сповнене радості, тому що в мене є любов мого улюбленця Гері.
audio-00290.wav|Час гудувати морських монстрів нагору!
audio-00291.wav|Печірка сюрприз? Для мене?
audio-00292.wav|Зетак! Губка боб та Сквіндвард працюють плечо-пліч! Твоя мій господзі Крамсбургерів! Смачних дует!
audio-00293.wav|Знайшов в Малого! Дякуємо! Ми його забираємо!
audio-00294.wav|Отже, містери Крапс, ми прийшли. Пам'ятайте все, чого ми вас вчили, і побачення буде прекрасне. Щасти!
audio-00295.wav|Адріку, більше жодних ігор! Треба рятувати Малого!
audio-00296.wav|Патріко, швидше приходь до будинку Крапса! Мене хочуть погребувати!
audio-00297.wav|Не хвилюйтеся, мистер Крабс, ми приведемо вас у форму перед повадженням, обіцяю!
audio-00298.wav|Я вас врятую, мистера Крапс! О, мистера Крапс! Хвала Нептуну, виживи!
audio-00299.wav|Сьогодні – мій день народження. Забери, я на такі дрібниці не звертаю уваги.
audio-00300.wav|Консервований Крабсбургер. Найкраща приманка.
audio-00301.wav|Спец. доставка для музикантів!
audio-00302.wav|Логі будь молодшинкою, поки я тут прибиратиму.
audio-00303.wav|О, щонавіті на честь дня народження!
audio-00304.wav|Але ти був просто неймовірний, сильний і відважний!
audio-00305.wav|Я такий радий вас бачити, коли ви побачите, що я зробив з вашим рестораном.
audio-00306.wav|Вибачте, мистер Крабс, але мені терміново треба до лікаря. Я весь тиждень чують звіну в ухах.
audio-00307.wav|Будинок, фортеця, можна відпочити.
audio-00308.wav|Ні, за що Сквідвердех, Рапсбургер замовлений тому, хто йому належить. Що-що.
audio-00309.wav|О, я знаю. Привіт! Я тут хто?
audio-00310.wav|Ваше дзеркало і ви. Ні. Її є напаски у безпеки? Ні.
audio-00311.wav|Але рукавичка може бути дезавгодно, як ми її знайдемо.
audio-00312.wav|Я слухаю, Сквідверде. Розкажи про свої проблеми.
audio-00313.wav|Круті хлопці! Якщо де фільму про крутих хлопців?
audio-00314.wav|Замовлення доставлю та місію виконую, сэр! Амм... як мені дістатися до химерії?
audio-00315.wav|О ні, мені потрібні працівники! О, одну секунду, друзі!
audio-00316.wav|і моїй сім'ї, і любов моїх друзів!
audio-00317.wav|Зроби ту кладку, залейте мастило!
audio-00318.wav|Що? Эй, малюча, повернися!
audio-00319.wav|Але лише кохання переможе рукавичку!
audio-00320.wav|一个
audio-00321.wav|Губка бо квадратні штани. І ти, Патріку! Прошу, швидше!
audio-00322.wav|де ніколи не відбувається нічого поганого і де можна ніколи нічого не боятися.
audio-00323.wav|Ну звісно, я тут! Зрочні, мабуть, ходинці, якщо ти забрів так далеко.
audio-00324.wav|Дихай там, як це точно проти правил. За ними!
audio-00325.wav|А бульбашкові жирати люблять і виматися. Ще пак, з такими шиями.
audio-00326.wav|Ось я тебе рішу подарувати мені автобусну екскурсію!
audio-00327.wav|Обіцяю ви не пошкодуйте, містера наглядач!
audio-00328.wav|Ну, я так і не отримав Вітальної пісні.
audio-00329.wav|Сквіт, варде! Що сказав би мистер Клабс?
audio-00330.wav|О, я вже бачу таке. Я знаю, що робити.
audio-00331.wav|Потрібен план Б!
audio-00332.wav|Я приніс вам вашу монетку
audio-00333.wav|Який прекрасний ритм! Крааабсбургери! Купіть крабсбургери! Замовлення га...
audio-00334.wav|Привіт, друже! Ти не забув про мій день народження!
audio-00335.wav|Ой, відкладимо конструктивну критику з КЮДВРД. Я на секунду.
audio-00336.wav|Весело покитатися на каруселі, мої маленькі художки!
audio-00337.wav|Стривайте! Вам потрібен мій щасливий горішок!
audio-00338.wav|Ви одужали! Вибачте, що підвів. Я лише хотів бути хорошим босом. Таким як ви!
